Country,Extra Info,2001,2002,2003,2004,2005
Argentina,Total,285941,291190,302064,294051,293529
Brazil,Total,931017,958475,977717,998725,979854
Chile,Total,81873,81079,83672,86138,nan
Colombia,Total,191513,192262,193267,188933,188795
Ecuador,Total,55214,nan,53521,54729,56825
Guyana,Total,4629,5003,4986,5141,nan
Peru,Total,79966,80862,85198,94149,nan
Suriname,Total,3099,3125,3154,3319,3392
Uruguay,Total,31228,31628,32587,32222,33319
Venezuela,Total,107867,105388,118562,110946,110301
Armenia,Total,24003,25554,26014,25679,26379
Azerbaijan,Total,45284,46522,49001,49568,51962
Bahrain,Total,1979,2035,2114,2215,2222
Georgia,Total,46218,46446,nan,48793,42984
Iran,Total,421525,337237,368518,355213,361326
Iraq,Total,nan,nan,95935,101820,115775
Israel,Total,nan,nan,38499,37939,38911
Japan,Total,970331,982379,1014951,1028602,1083796
Kazakhstan,Total,147876,149381,155277,nan,nan
South Korea,Total,730154,246515,245817,245771,245511
Kyrgyzstan,Total,32677,35235,35941,35061,36992
Malaysia,Total,104600,105900,111700,nan,116200
Mongolia,Total,15999,15857,nan,nan,16480
Nepal,Total,215784,nan,nan,nan,nan
Pakistan,Total,956515,nan,970428,nan,nan
Philippines,Total,654033,nan,660977,nan,698073
Qatar,Total,1210,396,1311,341,1545
Singapore,Total,15367,15820,16036,15860,16215
Sri Lanka,Total,112858,110637,114310,112568,nan
Syrian Arab Republic,Total,60814,53252,53778,57855,nan
Tajikistan,Total,32015,31142,33185,29700,31500
Thailand,Total,369493,380364,384131,393592,395374
Turkey,Total,485000,429000,436000,443000,450000
Uzbekistan,Total,132542,nan,nan,nan,nan
Yemen,Total,nan,21157,20346,22255,19653
Albania,Total,15813,16248,17967,17749,17427
Andorra,Total,237,218,nan,281,276
Austria,Total,74767,76131,77209,74292,75189
Belarus,Total,140299,nan,143200,140064,141857
Belgium,Total,103447,105642,107628,101929,102963
Bulgaria,Total,nan,112617,nan,32616,113374
Croatia,Total,838,984,nan,nan,nan
Czech Republic,Total,107755,108243,111288,107177,107938
Denmark,Total,58338,58610,57574,55806,54962
Estonia,Total,358,nan,48996,nan,419
Finland,Total,48550,nan,nan,nan,27009
France,Total,531073,379552,393958,509360,527533
Germany,Total,828541,841686,853946,nan,830227
Greece,Total,559,nan,104942,nan,105091
Hungary,Total,183816,nan,84106,nan,135732
Iceland,Total,1725,1821,nan,nan,1838
Ireland,Total,nan,nan,151,152,nan
Isle of Man,Total,30212,29348,29074,28151,27441
Italy,Total,556892,nan,nan,nan,567304
Latvia,Total,32991,nan,nan,545051,32777
Lithuania,Total,220,215,217,nan,215
Luxembourg,Total,3719,3744,4053,3578,3621
Malta,Total,2935,3031,3072,2903,3130
Monaco,Total,636,564,617,525,601
Netherlands,Total,140377,142355,141936,136553,136402
Norway,Total,43981,44465,42478,41200,41232
Poland,Total,363220,359486,365230,363522,368285
Portugal,Total,105092,106258,108795,102010,107462
Moldova,Total,40075,41852,43079,41668,44689
Romania,Total,259603,269666,266575,258890,262101
Russia,Total,2254856,2332272,2365826,2295402,2303935
San Marino,Total,195,203,216,185,219
Serbia and Montenegro,Total,113063,108298,109650,110148,nan
Slovakia,Total,51980,51532,52230,nan,nan
Slovenia,Total,18508,18701,19451,18523,18825
Spain,Total,360131,368618,384828,371934,387355
Sweden,Total,93752,95009,92961,90532,91710
Switzerland,Total,61287,61768,63070,60180,61124
The Former Yugoslav Republic of Macedonia,Total,16919,17962,18006,17944,18406
Ukraine,Total,745952,754911,765408,761261,781961
United Kingdom,Total,602268,606283,611188,584600,582900
American Samoa,Total,239,295,257,289,279
Australia,Total,128544,133707,132292,132508,130714
Cook Islands,Total,88,97,86,99,nan
Fiji,Total,4929,5133,5068,nan,nan
French Polynesia,Total,1171,1127,1122,1130,1265
Guam,Total,691,658,700,691,697
New Caledonia,Total,1131,1121,1121,1116,nan
New Zealand,Total,27825,28065,28010,28419,27034
Palau,Total,138,134,136,142,134
Papua New Guinea,Total,6737,7573,7054,nan,nan
Tuvalu,Total,86,87,617,559,64
