Country,Extra Info,1995,1996,1997,1998,1999
Azerbaijan,Total,143315,129247,132052,123996,117500
Bahrain,Total,13481,13123,13382,nan,nan
Bangladesh,Total,nan,nan,3057000,nan,nan
Bhutan,Total,nan,nan,nan,nan,nan
Brunei Darussalam,Total,nan,7633,nan,nan,7360
Cambodia,Total,nan,nan,nan,nan,nan
China,Total,20057000,20062000,nan,nan,nan
China - Hong Kong SAR,Total,68637,64599,59250,52977,51453
China - Macao SAR,Total,5876,5468,5031,4434,4148
Cyprus,Total,9869,9638,9275,8879,8435
East Timor,Total,nan,nan,nan,nan,nan
Georgia,Total,56341,53669,52020,57300,nan
India,Total,nan,nan,nan,nan,nan
Indonesia,Total,nan,nan,nan,nan,nan
Iran,Total,nan,nan,nan,nan,1293191
Iraq,Total,nan,nan,nan,nan,nan
Israel,Total,116886,121333,124478,nan,130039
Japan,Total,1187064,1206555,1191665,1203147,nan
Jordan,Total,141319,nan,nan,133714,135266
Kazakhstan,Total,277006,142404,130633,nan,209039
Korea Democratic People's Republic of,Total,nan,nan,nan,nan,nan
Korea Republic of,Total,715532,690939,672911,633597,nan
Kuwait,Total,41169,44620,42815,nan,135
Kyrgyzstan,Total,117340,108007,102050,104183,nan
Lao People's Democratic Republic,Total,nan,nan,nan,nan,nan
Lebanon,Total,539234,540866,537104,554573,nan
Malaysia,Total,nan,nan,nan,nan,nan
Maldives,Total,nan,6772,nan,nan,nan
Mongolia,Total,54293,51806,49488,nan,nan
Myanmar,Total,nan,nan,nan,nan,nan
Nepal,Total,nan,nan,nan,nan,nan
Oman,Total,nan,nan,nan,nan,nan
Pakistan,Total,nan,nan,nan,nan,nan
Philippines,Total,1645043,1608468,nan,nan,nan
Qatar,Total,10371,10317,nan,nan,nan
Saudi Arabia,Total,48635,nan,nan,nan,494479
Singapore,Total,nan,nan,nan,nan,nan
Sri Lanka,Total,nan,nan,nan,nan,nan
Syrian Arab Republic,Total,113057,234715,332626,329148,nan
Tajikistan,Total,nan,nan,nan,nan,110300
Thailand,Total,963678,nan,897604,nan,nan
Turkey,Total,1368000,1365000,1340000,897495,1405000
Turkmenistan,Total,nan,nan,nan,98461,nan
United Arab Emirates,Total,48567,47050,nan,nan,nan
Uzbekistan,Total,677999,634842,602694,nan,553745
Viet Nam,Total,nan,nan,nan,nan,nan
Yemen,Total,nan,nan,nan,nan,nan
Albania,Total,72081,68354,61739,60139,nan
Andorra,Total,nan,nan,730,781,nan
Austria,Total,88669,88809,84045,81233,77381
Belarus,Total,101144,95798,89586,92845,93102
Belgium,Total,115361,114226,115214,115884,nan
Bosnia and Herzegovina,Total,nan,nan,nan,nan,nan
Bulgaria,Total,71967,nan,64125,65360,68989
Channel Islands,Total,624,660,672,669,nan
Croatia,Total,50182,53811,55501,47068,45179
Czech Republic,Total,96097,90446,90657,90535,89471
Denmark,Total,63067,nan,nan,nan,nan
Estonia,Total,13560,nan,nan,nan,nan
Faeroe Islands,Total,638,nan,nan,nan,nan
Finland,Total,63067,nan,nan,nan,nan
France,Total,729609,734338,nan,nan,744100
Germany,Total,765221,nan,162948,nan,nan
Gibraltar,Total,435,445,427,nan,nan
Greece,Total,101495,100718,102038,100894,118038
Hungary,Total,112054,105272,100350,97301,95000
Iceland,Total,4280,4329,4151,4178,nan
Ireland,Total,48787,50390,nan,53551,53354
Isle of Man,Total,847,835,nan,nan,nan
Italy,Total,525609,525640,528901,532843,nan
Latvia,Total,21595,19782,18830,18410,19530
Liechtenstein,Total,425,405,435,nan,nan
Lithuania,Total,41195,nan,37812,37019,36058
Luxembourg,Total,5421,5689,5503,5386,5582
Malta,Total,nan,nan,4936,4621,4308
Monaco,Total,5003,5045,nan,nan,nan
Netherlands,Total,190513,189521,nan,199408,200585
Norway,Total,60292,60927,59801,58352,59191
Poland,Total,433109,428203,412635,395800,382002
Portugal,Total,200430,198366,191557,nan,nan
Republic of Moldova,Total,107184,110363,113047,113510,116038
Romania,Total,236640,231348,236891,237297,nan
Russian Federation,Total,1363806,1304638,1259943,nan,1214689
San Marino,Total,244,218,282,287,nan
Slovakia,Total,61427,60123,59310,nan,57582
Slovenia,Total,18980,18788,18165,17856,17533
Spain,Total,363469,362626,369035,365193,nan
Sweden,Total,103326,95297,90502,88384,88173
Switzerland,Total,82203,83007,79485,78949,73473
The Former Yugoslav Republic of Macedonia,Total,32154,31403,29478,nan,27309
Ukraine,Total,492861,467211,442581,419238,nan
United Kingdom,Total,732049,733375,725810,717000,700100
Yugoslavia,Total,140504,137683,131394,119896,nan
Australia,Total,256190,253834,253955,249283,246573
Cook Islands,Total,490,509,413,386,nan
Fiji,Total,19286,nan,nan,17944,nan
French Polynesia,Total,4905,4848,4702,4562,nan
Marshall Islands,Total,1476,1499,1607,nan,nan
Guam,Total,4190,nan,nan,nan,nan
Micronesia,Total,2495,nan,nan,nan,nan
Nauru,Total,203,nan,nan,nan,nan
New Caledonia,Total,4242,4401,4490,4352,nan
New Zealand,Total,57671,57280,57734,55349,nan
Norfolk Island,Total,20,nan,nan,nan,nan
Palau,Total,399,355,330,280,250
Papua New Guinea,Total,nan,nan,nan,nan,nan
Samoa,Total,nan,4966,nan,nan,nan
Solomon Islands,Total,nan,nan,nan,nan,nan
Tonga,Total,2915,2742,2700,2737,nan
Vanuatu,Total,nan,nan,nan,nan,nan
